TRAJ,C1-C2,C2-C3,C3-C4,C4-C5,C5-C6,C6-C7,C7-C8,C8-C1,C8-C1-C2,C1-C2-C3,C2-C3-C4,C3-C4-C5,C4-C5-C6,C5-C6-C7,C6-C7-C8,C7-C8-C1,dih H9-C6-C7-H10,dih H11-C8-C1-H12
89,1.5569789139612407,1.5029793759867756,1.5608980327803121,1.6804983521326262,1.5642171427207274,1.1829226496763976,1.5009733113117258,1.1970259506308536,118.48800708338047,118.2288543593688,110.03668958441743,109.68851921868104,111.63471311010994,133.04441292698684,121.52120039511085,134.77013707930777,13.043511761196497,9.619935383198795
90,1.5744858575701777,1.4111173859281703,1.5391446378681641,1.5401251695575675,1.5343927599589469,1.4860262876492922,1.4091406970734717,1.2861831541669622,137.29535204006982,108.06382224331348,120.5539051591014,111.21223785050096,113.36147921681783,128.41966922002337,119.3901501796508,122.31013819677233,8.772060201996297,7.138985646344766
91,1.4389479860293093,1.4500571522505288,1.6017330697353929,1.573879894450609,1.5511090807325627,1.3320380135450447,1.4677040442042721,1.3746388559380605,129.77179174705032,116.05907025856078,114.88015451845835,112.38379926291212,115.1286453667245,131.16890402348886,120.8888298051243,120.81625527661093,3.7052250837926675,1.6538351410970782
92,1.4253215387518992,1.5276051990359678,1.5511695252300313,1.5598709149263306,1.5374920967871204,1.4510042094669477,1.4231241991354664,1.3350942442591494,121.86608102597194,113.38734651040208,118.62422768571517,109.57772151070384,121.57012578811991,128.61463570865283,117.4658951568294,136.03758683597795,3.707930407277353,14.656410887464126
93,1.4969747049351474,1.5346493194759099,1.5411228891479802,1.3525979298640693,1.648718223280101,1.4793511343408816,1.291451489873863,1.3896231963775323,122.35822458139505,118.58855201390311,115.22473883148683,113.39675063532249,116.91666826560744,123.04167488835733,122.35608551517194,133.87173108693693,8.071153138345199,4.015270521768718
94,1.3948007746492277,1.5163744958072842,1.646849174874769,1.4302661301298767,1.6172557942799703,1.4070943993082077,1.4452837361574857,1.4511591322748327,124.08469602878026,119.57822343491556,110.5015282815361,116.03871922105073,119.00142628588897,122.14259784312205,128.44156144534068,124.457863186253,4.162410976621419,10.947112470166475
95,1.6179169913629572,1.64785308405834,1.5683506453909006,1.3548046950111907,1.5565176500459157,1.5402708422561524,1.4095932238390136,1.43653180615943,124.35055351165147,110.63506004351586,116.94675141621421,121.03311193266237,120.08329863656377,121.8911643204151,124.63557473446893,130.38290247662798,0.6563469707095917,2.268731001758931
96,1.5503230350307509,1.5491124904352038,1.4879051783787465,1.5357736133876492,1.5137894985939173,1.4389478899426627,1.5463648718384895,1.358989220712195,129.03292922924666,117.01406810757908,113.00170108625835,123.16465958572941,108.71402841710845,120.82895252712264,124.85184410002047,121.88351244885183,3.661147399293279,7.8406480161074965
97,1.4859714600937586,1.7244284775937357,1.5119039249268078,1.475728303983237,1.5041203307167939,1.4190506102330536,1.4685727244486464,1.3308284886942412,131.34007456705302,114.7743830147415,116.004601922622,120.94491269672652,120.68195037489875,121.2898943750895,129.52360272903,125.43822261604596,12.193359169399766,3.140675339062378
98,1.575459622610314,1.5815259043207004,1.6632986847271831,1.6648156721614977,1.447498466257561,1.2664073772764064,1.5069605336031782,1.277712366102202,127.4932431167552,116.77116870785687,116.95186370514607,112.35983839809832,116.44351802186794,126.44903840019795,127.971696354372,123.8631133136087,2.6382886421933085,20.273534300883366
99,1.6629028415705822,1.6527463861604783,1.435855031806821,1.5950099791976378,1.452193063745275,1.3698200998279222,1.583724725937731,1.299088926961222,124.23943353309204,118.63767882489884,113.07705264949787,126.47151864182845,115.02709788050036,121.91623626260642,130.96659557563916,120.6656281635818,10.524557094243471,14.310078845318573
100,1.6080236587129666,1.6244538388309155,1.6077230111838092,1.4938068455861282,1.4949787694597843,1.4188460175142936,1.474717502151727,1.348495168718235,123.239366224757,114.92057075859292,112.39913275608329,120.49656590796084,114.65148397504518,127.82095023875965,124.16965694307072,129.19637080038925,8.27951972714492,0.2826469787128736
101,1.5156989757243362,1.560196821598808,1.4416396735141672,1.5360894871525568,1.3420681627520297,1.4625822312109789,1.5209549869252128,1.3347196346021328,137.61631876996822,112.72638359872954,116.73811530084171,118.34695550518688,120.50568033753045,121.47923986130418,123.71038820041971,115.50400522010217,17.503681383987274,3.2217896760264004
102,1.512927268277254,1.4387669812479102,1.5914997318641304,1.3457690198054133,1.6283330703604897,1.355800676563476,1.4597980068435676,1.4423892490605725,129.20897318171498,111.45247480919876,118.39811806212786,111.4665319484481,116.66366156176228,127.5676501146348,121.256157349698,122.41231533141323,7.598815248527965,3.900482049151816
103,1.5289379720854146,1.5795940439770884,1.5545978875088542,1.529450845531596,1.4702022230180003,1.432811581985279,1.395772594025434,1.4313209661919801,127.15741594182077,116.08471637477801,114.6796730537769,120.69325497805269,117.76555620132363,121.21446757262677,129.79146644721465,125.25477414036658,10.707408625915182,7.5421110543098555
104,1.5571051034718182,1.5958609684576166,1.464061754025249,1.5012307344702982,1.4853309763707916,1.3031471383715123,1.5386214663979385,1.2919530977702742,119.88559389998072,111.74370349938569,115.64102496319748,117.57801863038672,119.46119842487495,126.51946924976592,124.08583954407452,126.02655572280776,1.2092550327525708,2.461188513874524
105,1.5714778715584963,1.6178316380422255,1.5287721398316305,1.5389164290268242,1.4961320529599909,1.3757952252516223,1.4287979232174144,1.437372803581652,127.13346295334388,108.0863147217341,121.14266406114216,115.92610235664081,115.85463342555724,124.1686935976496,127.9380630703279,124.20331347055782,9.162096589780798,2.990843539984753
106,1.548278405441448,1.4995154649139393,1.4863648581718294,1.5454695777804535,1.4845610690683972,1.23478116447413,1.542366828340845,1.3516105462455665,129.18590259964114,118.69538344715491,118.21115091496131,115.08413321706823,115.84953596028144,133.0566072023126,122.78901685690364,122.27979778109676,3.280968758542492,30.01715446855819
107,1.4460990732070076,1.522129157352684,1.556356407619194,1.5398830198211269,1.4715463834524047,1.4100312425633008,1.4628161174804748,1.3341764529938063,130.24470264846542,113.57701070294884,115.91767080689588,114.70127702616406,116.86031798377428,124.09662783389162,125.17483483387173,124.32221666694561,0.1629444304666544,6.2025645731995676
108,1.535416970407301,1.5428848974266254,1.5951465679407353,1.3403948243196107,1.6081058016434842,1.4630286647552544,1.499377642425696,1.4029112726237436,131.48976952749575,108.3864106093969,118.7057110101013,118.8018016901355,114.09672735011927,124.60849776612531,119.20312262072063,121.29294910538087,0.10641724258715576,11.370096714641383
109,1.5555167699477823,1.485611742662107,1.4881150703084542,1.6160321617316353,1.525398811775261,1.2296984640343271,1.5022817016373544,1.2934361421320315,125.76134429356813,116.0524878213766,111.12287341822474,107.65514575558068,112.16608909365846,124.01797255441707,125.21046405838852,123.24570138818126,1.2713744616375873,19.35376638293807
110,1.5032111212657424,1.6722998433484144,1.5108312632733991,1.6359334967813128,1.4795752061178415,1.3760222343934976,1.5505132905908932,1.3312953654850574,125.41523122550451,117.61714076135301,111.97342155641017,115.47856157442494,115.45025418060226,123.45196289216928,127.99999428894336,124.44910652848009,0.1629666155676258,5.623106917291267
111,1.6261458726926463,1.4520791768050736,1.5851626215878654,1.5078431461015331,1.4867965169011947,1.265414743552673,1.671464496468896,1.4502524507651435,124.58424414316349,110.53343006081599,121.57218628285065,119.90274417331263,116.7429726183389,132.74354251047663,119.5065212547651,123.37046912856346,5.401191600956354,4.456213387240905
112,1.4968360189759782,1.517283995527584,1.5274522424803598,1.407805334688662,1.4545055828218716,1.4603746357045815,1.4655691464394345,1.4386055204154162,134.82936092763055,115.74886606400784,114.70484513245181,124.4547208389985,119.93775409072362,120.13792372680545,127.05759777172784,113.54935924547003,5.512342362368564,27.04471980730045
113,1.5012759716875073,1.6322787166442394,1.5192691513678012,1.5222305690034192,1.5554536398474132,1.3322055404496551,1.559735143913712,1.2982391443716428,135.8502479908134,111.7952437072456,117.07612457566307,115.95411816739211,115.56347473571233,122.08989546367755,125.4176340886642,119.25679169906721,7.585943522115066,0.466662520784521
114,1.5374662606090455,1.5464273238768298,1.5544796807189707,1.2744578395188446,1.560311675836899,1.4723320621295692,1.4784416812191283,1.4369138652983777,130.8116128918069,110.8429351739961,118.70021352581281,125.82447456336824,114.87395142680067,125.90348838258292,122.62472883042714,124.20126188448573,5.126475606794712,2.8882345063490416
115,1.433288262279359,1.5411850734422805,1.5233410976923385,1.6154482183471601,1.4318057955066992,1.3479603368014645,1.3024693556506348,1.391768257694376,117.63529881142792,118.66929424985821,108.36234648785198,111.66847187866725,118.19887308310145,130.13677497184648,126.15500941398726,130.62356577230318,9.642472943316463,2.4076322917394792
116,1.571267330769766,1.6408984685753465,1.4062940943107207,1.5549034061819536,1.4161321527710165,1.3271769383017082,1.4503056313395557,1.32428802677786,125.3886239842834,111.45376816935033,114.68955285579364,126.21043059713797,115.88763182443121,121.78787829659845,128.66704207831552,124.51191007823815,1.7036855181544837,22.223637299936954
117,1.4491682648374427,1.5714255569649629,1.6194049095099348,1.5547195596807528,1.4583285591954187,1.283438371089856,1.5542337859518949,1.2608704017982417,130.0272376797008,117.32546726373482,107.9646396033414,112.04066313398083,113.4312655661604,131.6975937943356,120.84443492093389,124.02301540872206,4.553641940203088,15.392239924568566
118,1.3871342272114109,1.6500499411607663,1.5491027951278684,1.5719430215177732,1.5733373589987045,1.3294693969150868,1.4655004935474079,1.3683246323543838,123.56888466079856,121.75520664817795,105.7030736857608,118.72828873794319,110.56096715379492,129.37019591947993,122.24399211811443,124.18114204857528,7.220142993828254,5.838245364873856
119,1.5078532287290625,1.4894847608619592,1.5239145932902844,1.4183017330081906,1.631884724118511,1.3973216526118541,1.4288077559849344,1.4388862357825507,124.36312244762199,117.36083976073941,122.47524175704704,119.64326360102218,120.26964136515305,121.4764713087392,128.11026186395605,127.72224197201784,10.784087156667935,0.5552257719194534
120,1.5417603113538898,1.5284099050796562,1.5488259456018425,1.3063257807242146,1.5689762066155981,1.2622076294597846,1.446686560972499,1.3978121386254325,129.27885072690714,110.61612594617102,110.74084286797414,115.22212664539786,113.7149135228687,128.3276040301011,123.50243276684436,119.46027828740714,3.2221430301726675,10.574348342322939
121,1.4153979050327574,1.68666677880714,1.5165407757511054,1.6461416932974002,1.4814144114930647,1.2896036564557467,1.5353066055915379,1.316329046768377,130.94919747980734,121.25248681798159,109.6652251882073,115.49243496400221,115.83913642370169,122.80793597141803,129.64172296740807,120.01414350649222,8.24940225816729,11.807509706324964
122,1.55030433161856,1.389050022817318,1.7114014500248762,1.405496207185688,1.6180363384680576,1.3400902665345211,1.5209773687478962,1.4353336755634543,134.9588829062505,113.1242824515862,119.45756026431512,112.0116990453397,116.93070251170735,126.51820163235294,125.89162064560163,115.33154952886377,22.003886481502004,13.573997454299272
123,1.51898132341581,1.4846066920964904,1.6510625721973438,1.4230301166402906,1.543784807361094,1.4117002459967685,1.449696403899241,1.3954542102723333,128.1867951372325,111.00523531860678,118.14135874782247,110.6289696363043,118.69277954221968,126.72399738413667,121.15207250108956,123.29312368853073,16.477546781552945,9.575612084837056
124,1.4334184194301443,1.559850525562065,1.610592082447254,1.559582556807578,1.6653410775147195,1.328920109699866,1.4154432123204155,1.269963995278551,115.52800380122191,120.15865628798443,106.69589807952605,115.12134869386229,113.6907465859576,126.6536675923945,116.64510865940089,132.4274614549943,10.07399803143484,25.366290290627685
125,1.6663149230949164,1.6162269652170027,1.5915908636219587,1.5166663615166096,1.3785277828772942,1.2520636929484918,1.6140844125199472,1.3877530094159911,121.67840132089692,113.30599608283022,111.23222319690036,125.84700096476375,117.37524378779673,126.12271215640104,128.8905617593214,120.93406606407883,12.54964903512017,18.54148859708686
126,1.6226230727233946,1.608249316402133,1.5524318822974388,1.407518571892729,1.5543707561265323,1.4256846337707292,1.541718658558331,1.3846306982327796,124.91953747209038,107.8310967844815,116.1937095848043,118.60263089163728,116.45627168606701,118.48831862917584,124.57405570238747,127.06748105264253,5.517797472744322,4.545060244098714
127,1.5757094731255612,1.4795525163845373,1.5653242029552066,1.58322505204419,1.5955672222776107,1.3468706353518163,1.4945335277041325,1.2686694791157764,128.46268780794378,111.54281590584242,123.87151029107557,111.92890020484512,116.01085339380636,125.79884323311079,118.56617745528223,126.38537008360939,18.7870025912187,10.323731375481731
128,1.5432332709356775,1.6914483498842239,1.556254627015136,1.550218320980773,1.4357094737088176,1.2969121601683224,1.5620472746225533,1.2229631820933538,125.76860118779597,120.15115609090583,106.89131806968905,118.04689502729873,118.70992494941176,119.55100445529172,130.20102230125468,124.22950156213082,10.23877228249913,3.3425004847203366
129,1.4814904750504976,1.6248198637716658,1.6128677720080753,1.60010837135817,1.4928875683742577,1.3406461963479976,1.4314861430975239,1.2864983877909428,124.71375243227901,120.10665279819612,114.39419926425013,112.56288842064365,119.25507068696933,129.25227349533196,124.98775626959657,128.95989850611664,2.4427581346340945,3.671710159476945
130,1.54051900697887,1.4979206258782225,1.5616568182315036,1.5188988218758595,1.5402712302178647,1.3657116839360441,1.5189114961242436,1.3811008090114365,129.7420919270804,119.15819781033407,118.21415288348459,116.38437483660319,115.92044506606996,120.15560811080776,129.75501274344091,121.35177698491034,8.23477521709103,3.643236089245771
131,1.485498911232112,1.5372597081572645,1.5159582361328638,1.663719985410142,1.3316476679962101,1.4390969383934757,1.482195316093956,1.379943100884605,123.86346736465943,114.68660654099287,108.99679076228038,116.69296529356943,114.5826947979443,127.56432439990412,123.77906811369395,121.89643080492371,1.1958936953029056,18.270005203250687
132,1.5523748735651441,1.5273057257919485,1.6427654183648455,1.5644662859680312,1.5032138575474938,1.419923558470927,1.5148111798565513,1.3676615537599988,128.22489926951718,115.6598149610786,115.16903279398342,116.49005687668516,119.8201294725308,125.83601733968206,125.87754270229495,125.13132109166799,27.88169353986445,13.96525520615261
133,1.5783009320844146,1.39979842816433,1.5503275867190747,1.4446627288413374,1.607941935485659,1.3235513498189289,1.4862712831372487,1.3734431126516755,131.06763734368795,114.83626252423568,114.71455678046755,115.81786019952186,112.63238193594279,129.23493928009307,123.88627291386821,117.42944790593648,3.396162837601484,34.53951678373178
134,1.5886315834531903,1.5240457782356807,1.512819783921189,1.5318331087398496,1.4446953007448455,1.3449167229552619,1.5282671922920001,1.3601514794186602,134.23844810239694,109.3526207089843,117.87078400010692,116.36821973914498,116.76781203218226,127.34593733823992,123.6964778535479,116.0122373568986,2.875354190888354,20.97982198629758
135,1.4971076432554276,1.5415544502277396,1.6395807013214936,1.3160303704326848,1.5490704523706114,1.496505615816303,1.5812589993359314,1.3680988343331508,139.9846946745879,117.37304771224034,115.55123536021127,123.51422038916552,122.1083087250017,120.23200419825933,124.5803899739447,115.19042854062933,5.450916458519486,23.0717940640936
136,1.5282087657151142,1.5123689767111528,1.484360672094609,1.4388731673798159,1.4850440960638216,1.465077304938419,1.3860257483736524,1.4120131269074954,127.67180619098154,112.5545400419604,119.78037586399036,112.25341322907974,115.1844206182675,123.55137073207278,123.70952364628597,126.31126199501551,7.785803738191762,6.486759969097882
137,1.4793279399229815,1.586788973324498,1.6192888878109295,1.6739437941627933,1.3637111202199899,1.4294210680050823,1.4063968707836991,1.3238903769989083,125.7268645760843,114.73166618515005,114.10872396462923,110.1241952619898,115.02845171240169,127.35258509092071,122.56122136652111,130.50268985442148,9.065194245745733,6.660186929433694
138,1.515126896649533,1.5179577781405307,1.525249572541956,1.6319053323869195,1.4969274765157172,1.374620897445186,1.4999589768310313,1.2233587893423161,129.90898888936528,117.25207499567499,113.54665107939314,111.17592937955543,115.92113789084748,124.0905708424254,123.03053970622148,123.09798938201827,0.5028007521895114,19.98444741477661
139,1.60837157561032,1.584415817476254,1.5512456861541537,1.5701180517134445,1.490989774481322,1.1809610822958636,1.465584739895996,1.3039277776754168,117.78702459206862,114.36313106602651,111.37551328791595,110.2309838823972,119.45673742169078,130.91953900307752,127.39614571561846,128.81648990360964,10.108852401579387,14.62648061187436
140,1.5266520537874702,1.5303719797345112,1.5801542706425955,1.6169327954553503,1.5702672522939036,1.3265863024969216,1.5077702501396602,1.3909069680298576,129.5969595946139,114.60207612216543,118.47139500146102,111.93154426661938,109.519654065148,119.52850183997829,130.74788436965224,121.5769432749021,14.315092811920653,8.045978324351477
141,1.4100981878387846,1.507441901815245,1.558030599468771,1.4763039578299635,1.6122399172835211,1.3316293985753884,1.416441097775557,1.4020674135428735,132.0990082694707,110.27545293140629,122.55302906114406,103.34326540047985,121.8111460985742,129.87668565972604,120.54179395829624,122.57569416176473,1.1237404324307885,12.374015429957382
142,1.488542114356015,1.538704089049739,1.5480333384609692,1.4656597114873637,1.504468932439764,1.3378649654126198,1.3493959947920893,1.2963833064330084,120.75236903301929,121.08697482960909,114.21936050173179,116.54873266121605,118.38611382935234,134.64120126957147,120.09940820082358,133.48118781041833,8.383011214119515,7.0999075950518025
143,1.5010283139701297,1.6396018569860165,1.483730249824237,1.8100174606246033,1.4237672001777457,1.273383968209852,1.4879775378165807,1.342603342966825,117.44050947744917,118.52393026195791,110.65688471933245,115.99338411445581,110.59997420044012,130.67051337628843,125.06085369746287,126.88768289292682,4.516023370621235,3.133447079988266
144,1.4779045348133049,1.4271243785381067,1.587383066984546,1.4692322925567074,1.5663498563198368,1.2886383212881596,1.5744049022114972,1.4097217457216142,128.65806832876584,115.49507605922507,115.8257428441465,111.34324245033818,115.74650344946744,124.7455879323619,122.32280289868818,120.76884763575453,4.06710581579431,6.667729338379682
145,1.5899422446593403,1.4755856279269133,1.6225750283289353,1.3879862497734345,1.4870506529336036,1.51990101801258,1.3855990360649748,1.466542567576348,125.9701334513623,110.17372062444703,119.92660609774215,123.5974692088611,118.20730858270392,127.81915146117046,122.39515499897385,126.22053490566208,6.334824422238914,8.887689748529013
146,1.5527182393325365,1.5355698218164795,1.435099148391535,1.6348541795098817,1.4394221130384626,1.4438410279392724,1.3766271205429326,1.2892334604289306,118.57221412776437,121.76706084341791,113.83728682382859,116.0629862451676,112.95078370606518,126.3539679653296,123.03786983094787,132.82660677143588,0.47717576264012335,11.459478140074642
147,1.5017388704785006,1.5494760460833297,1.5654454541981229,1.6917768927822918,1.5156457928883715,1.293513287303926,1.4876706888290543,1.282342017103028,122.8227235673388,118.59025788615233,113.57609703586522,114.23444430181178,114.99297903749692,131.96805816742437,125.26626373941237,128.79941239081444,0.04457613675168222,0.19632041115439722
148,1.5376130249739606,1.6574012579951134,1.6163545117220108,1.564694044212435,1.5212921368979473,1.310870351805642,1.6339057420562575,1.4414708692440823,125.45717576249551,116.34201580354768,112.48922348733291,120.82164360831796,113.56982629608643,124.33014881335713,128.2134505818331,119.74575435674501,11.449898686758342,11.208331955235941
149,1.601444638048914,1.6156938661276121,1.5689722805571598,1.4155671477668745,1.3604202747869525,1.3813141854030484,1.5736463531206653,1.3901837915816262,129.09164171132923,116.02157201680684,110.50470275417425,123.46591275726668,112.74476222446803,125.17317884209606,124.98082616982327,116.64681332831843,5.95743079466942,0.4882498753228112
150,1.448819399399832,1.6073231461270474,1.519692422299845,1.7082357530038246,1.441977685318916,1.2482203031610821,1.4838597932959818,1.3203690103183963,131.16758752369802,114.48233450084136,113.5935747507715,114.4345285788354,110.31193849841708,126.02909332720738,130.07645490907177,118.90801235542529,8.029859722286547,3.1392622901392078
151,1.450622172955042,1.3518234203018245,1.6939213005695317,1.427134073382236,1.6848349806937186,1.3999884316097415,1.3783776676853738,1.442126598300977,136.11652710862097,114.89865960321968,119.4797275592654,107.83562179761715,111.98376471011514,125.43843705610827,122.79857117978065,118.94514622381826,12.948653068447237,36.127199335646424
152,1.525033702593172,1.5681921725781933,1.4722692021132124,1.4150795982133173,1.4744672284572795,1.3665354954995048,1.5090337356612156,1.3631048312216847,127.57694735578755,114.76726273683087,113.10070331817835,124.88098513231986,121.84537824110508,128.6793302436938,124.31881945533112,118.82551880765776,15.496925946448869,2.7828310034873263
153,1.5198603594674465,1.4631185250094108,1.5785612224497867,1.6126912320961153,1.4778376858463282,1.3699575829681168,1.547348720224653,1.3368479681172218,124.80668484416974,115.19997250622903,111.26111354729905,114.04561853799945,115.35401881355611,128.6955251818756,122.77937399739632,125.95308565975004,13.313121282090645,15.56706865580546
154,1.5658869064028105,1.6165426194985273,1.5103748014555156,1.7090145337640088,1.4058095352127111,1.3288456579904229,1.558419372791044,1.2218084060387633,129.93840876822804,114.12895675209991,117.52783649992737,113.45087428116994,116.23556915971423,123.1018853432966,125.8290887266913,125.25557773069663,6.163434331832901,7.314572177017186
155,1.4868143225992785,1.5608143916452077,1.566967442494944,1.7807496765891935,1.4683596991095873,1.2178806865198084,1.3957569193427646,1.3304323762272205,117.71889640522035,119.65427761245421,121.729154183685,107.39931943752804,117.45256668938336,126.89136060976844,127.77619472839379,136.15569245496988,3.1048497019952612,10.429038949463791
156,1.5691256641093534,1.6146294484516681,1.4877588057906852,1.5985521980700246,1.3862058879395804,1.3371779584500925,1.583872673923391,1.4411198967574708,122.83956833591374,114.31437197412015,111.57013178234368,118.94436722930351,116.67587626159077,125.3373425999753,127.41111784305346,118.90253088809999,21.94032645500795,6.776156758074161
157,1.5462566043380939,1.5090084048301113,1.5841717810539357,1.352370398467218,1.5402764136341698,1.4802994950093356,1.345060443242732,1.3827411783190013,120.16454464632864,115.46971339258442,117.83216945777353,119.84220224088308,120.88605025685256,125.5308880696556,118.8963453859586,132.60281222811645,5.551173943690931,12.499358139255001
158,1.463463606784786,1.510001096169428,1.5258855371831745,1.4959865268908368,1.6307931835614797,1.2727699915314796,1.5720961573791912,1.4027862955574915,133.71896351242654,112.99384540141688,116.2572520284951,119.21610220518251,108.47588348262337,126.88286533638647,122.72041590263066,116.23128783761892,0.08300897721345618,6.289964142587419
159,1.6255105678807642,1.676812186459289,1.4526497765300406,1.6925754515112958,1.5020154296878527,1.3797982305336494,1.564532916058415,1.2947898164799523,121.5172589634644,115.53170387274831,112.19812919700124,124.27670805937595,113.37462581983802,116.79251368072259,131.17238487748727,127.3949923178637,8.984155080106918,2.2526482631735476
160,1.5431866973050752,1.576563816908112,1.4803300064878535,1.5266741459869382,1.618118209182173,1.2074289305728296,1.4905758815393395,1.3349611459229755,130.75017807915933,114.04051786504762,116.47706133850512,111.62771136668286,111.78424943365893,127.59449644850915,123.280216281073,118.11580956384897,6.993339062785586,10.524048868449698
161,1.5004165813572095,1.6982096156153172,1.5086237483083242,1.6052967059894696,1.414360032092914,1.3508300318065274,1.5268603414339026,1.4270978855612335,128.159896823368,114.15153802370939,117.03311032314298,119.47469411119619,115.97754796329353,129.71743179694326,125.03405235837528,122.24559608344607,11.233521078240923,29.096289885587325
162,1.4504864544666023,1.5494480630087841,1.6606864108286454,1.6298498766104494,1.4832635209172662,1.5019483084279637,1.5346031569156118,1.3817473919057266,124.93685256142756,120.11641836632722,113.94842630166082,116.32268517108139,116.75688414943016,127.39411324608665,120.36591910382491,129.80467434943145,5.326756307618173,12.151897231859984
163,1.415920268599361,1.4338708554144486,1.5707385612462796,1.6769142595744522,1.4544260373320341,1.3154427766467358,1.4688359200030754,1.330869941709078,129.21399780671746,121.69201547747777,110.93394102390579,109.590665876458,115.6507752262352,127.11587997242054,124.0670758840896,122.59667137835324,10.12512047649661,1.5974727065614336
164,1.480096740303198,1.546801195689808,1.5581990384802935,1.5465997044928605,1.559655311272618,1.3154596369524454,1.430381920793007,1.3487526034172497,123.09580283431595,115.951522088797,114.18820686702664,115.53136902819608,117.73938371395734,126.40744708841872,126.65688378691931,125.37314864385168,0.161724895267767,2.3036484805741986
165,1.5723087571846575,1.6188443319957784,1.5206129170626608,1.6402042227143407,1.4233496799114105,1.434091600912217,1.5419043439439541,1.2711329912838512,123.02048144098521,124.81934059579442,110.76361888948637,125.89563313691141,109.53484359293324,121.60211255536528,126.20447063024335,126.91647076992217,4.197906963737534,8.688657793744593
166,1.5584492515951158,1.5580182716294588,1.4778416260042975,1.6785668661029445,1.4842788520888264,1.3111750059221943,1.4445307194088957,1.2663323566688685,118.96973944202253,123.7926145923312,106.86341051032568,116.84926122108152,116.60835695192797,119.99203960427934,130.73689195292326,129.5456786284551,3.9505472295069692,2.6539119663911324
167,1.492853961435841,1.6761099875641872,1.5399177833395556,1.6481801107171357,1.4438477504072211,1.4547443053868936,1.432573418328811,1.2703830516384431,123.03622615175378,122.1307225989594,112.75345645329138,114.96920010455223,118.90646447767617,131.29455007611102,121.12108616773696,133.59060102947603,10.26565745324927,3.722432916838209
168,1.462760128169764,1.4972786922958476,1.507879261297597,1.445094354332664,1.5268274491191927,1.3107569524607412,1.5372150543193237,1.49013294479605,128.43399289388995,118.51069556237744,116.4787024009667,113.60090105006937,113.62061444044147,125.79283036141015,122.58384537098144,116.24549566390384,6.093137016877943,19.636423422436426
169,1.5248633183103775,1.4590945811346785,1.436508207541521,1.5179978732988104,1.6371629949005837,1.2552030192611507,1.3766166948188043,1.2826470952530324,122.02941931779294,118.10493882348807,123.90073140922398,109.6601358803306,118.77428455022846,129.84201744187158,120.91867493684447,133.21980734325703,6.7551128912761005,14.932151892201043
170,1.4200348727681529,1.5224781767359705,1.4958569233327332,1.712482293408162,1.582957979531518,1.3721123282412162,1.400248933012839,1.3617469215720763,123.44521329487054,120.96785343447345,119.44585661569656,111.52535017974002,111.74950972592488,128.75141780299316,123.43811322974102,130.7191376718927,12.400036905163569,35.346626300333426
171,1.4258818747123312,1.5793733096495308,1.487815287155398,1.6583807780730049,1.4974771763838808,1.2666103182227126,1.4255208833686408,1.2551362626199245,125.72305479721307,123.99643974470209,109.42857386516602,113.92729394191215,111.99268694815439,126.69271556764089,125.92726661684841,122.12935080228287,1.2478785805559043,3.657208282322213
172,1.546096225700934,1.5572122839431641,1.5706279756372952,1.4950747693690927,1.4858566648379183,1.382998092449178,1.4586997000736883,1.3438241892053637,126.88817556272997,110.7893662512841,114.64810823854533,114.6988204560271,116.52103522148205,126.85197102263128,123.3226357792543,124.27165680193696,9.049476400115845,12.1749615670089
173,1.54757186688593,1.4732153609466023,1.549225024400196,1.569049656438376,1.44898307771184,1.5008432794542503,1.5206555887058344,1.4198344551682456,127.92732554297802,116.9345931423866,115.09663479522384,118.56907002726854,116.82321586632519,121.58300966179627,125.8095180476393,119.85500714486058,5.319303848892092,13.578375256582165
174,1.501281559007249,1.582961815791627,1.501749068253405,1.4464063463384156,1.5581551730208192,1.3172333988082505,1.468579044504371,1.4268295023803361,121.42378735296256,119.59525600836842,117.07538277758869,117.27205250698476,118.77723089406113,126.62583188633732,127.7763252419544,125.4237221086684,9.172206405957606,8.418902104379361
175,1.4705013282401094,1.6354172105991485,1.5176590060236257,1.7531124534499791,1.3919854322467713,1.3037940327146194,1.5411535860423538,1.3047921086074472,124.52327825745941,116.98250047069594,112.23571333856893,116.01116195525896,112.81290082003291,136.07430589095247,121.27444857442632,125.39549042062266,13.342254796595029,1.4433592558315747
176,1.5686344345346295,1.6345888792625765,1.4982126772118038,1.596058779803356,1.4986321048290194,1.276722460767509,1.61277150469365,1.473864043573954,119.36272400994297,113.02026747288173,113.28467478372555,118.94685927021825,111.46874543369891,127.35866575044851,124.94875006275637,123.43403614887714,5.2233728739228775,8.890553579992627
177,1.5371587638781496,1.6058600634536901,1.587251401671904,1.4036247357930454,1.4738830040361925,1.4589484043024847,1.5523729725921969,1.3463536952586406,127.01022931673133,119.27003124807788,110.02902861973752,125.44888840522187,114.73347310336693,126.44482699991426,119.80423359934632,121.77664107979915,13.022774070896379,1.320309079465252
178,1.5091892688035706,1.4712170302017245,1.4993336651368994,1.610407527449085,1.4725864828607262,1.2679363603111973,1.5393366420009928,1.425430139918646,127.1243360264412,115.76089613671319,120.97524750520914,108.89572460944557,116.54302199332736,127.8374367243147,124.63277486960142,123.23946076358168,2.816165866881926,16.917932142806375
