TRAJ,C1-C2,C2-C3,C3-C4,C4-C5,C5-C6,C6-C7,C7-C8,C8-C1,C6-H9,C7-H10,C8-H11,C1-H12,C5-H13,C5-H14,C4-H15,C4-H16,C3-H17,C3-H20,C2-H18,C2-H19
154,1.5658869064028105,1.6165426194985273,1.5103748014555156,1.7090145337640088,1.4058095352127111,1.3288456579904229,1.558419372791044,1.2218084060387633,1.2576638558226763,1.2782393236849037,1.449986148613478,1.2121726929875514,1.0822282428655885,0.9562759552429974,1.2305279542370122,1.2514455552222545,1.223602704674035,1.0530595138872982,1.1690735533996708,0.8594627118494259
155,1.4868143225992785,1.5608143916452077,1.566967442494944,1.7807496765891935,1.4683596991095873,1.2178806865198084,1.3957569193427646,1.3304323762272205,1.1039848480618721,1.1995725751093744,0.9641193063925345,1.2343681700843299,1.002488453856972,1.0327958146372977,1.213196298313818,1.25432357163403,1.1908578282581548,1.138359338002292,0.9564235377744303,1.2599862827238926
156,1.5691256641093534,1.6146294484516681,1.4877588057906852,1.5985521980700246,1.3862058879395804,1.3371779584500925,1.583872673923391,1.4411198967574708,1.3609486038299772,1.1244806399738152,1.1567485351936424,0.8988587790852315,1.1427027353832395,0.914831878981407,1.1359510891416598,1.2935898049166579,1.1501596204566438,0.9875162714304085,1.1277707672990052,1.2678946288838069
157,1.5462566043380939,1.5090084048301113,1.5841717810539357,1.352370398467218,1.5402764136341698,1.4802994950093356,1.345060443242732,1.3827411783190013,1.0490289586334236,1.1126368741429187,1.0879266664552618,1.4175648943756813,1.1691675106347388,1.3555491879302113,0.8977511750823427,1.048802574925285,0.9339233020650805,1.069609591285146,0.9622101616735947,1.2990793280116664
158,1.463463606784786,1.510001096169428,1.5258855371831745,1.4959865268908368,1.6307931835614797,1.2727699915314796,1.5720961573791912,1.4027862955574915,1.1518610989276559,1.1689348311447445,1.4299645280914055,1.1115658837862232,0.9998622255039312,1.4090413908460648,1.1492078241803176,1.2450601709523392,1.1930466426761845,0.964653683093328,1.065052315141594,1.0550548028791962
159,1.6255105678807642,1.676812186459289,1.4526497765300406,1.6925754515112958,1.5020154296878527,1.3797982305336494,1.564532916058415,1.2947898164799523,1.3197086358731767,0.9959216563576203,1.118277763249106,0.7917667677131176,1.0215668883538602,1.016757356064042,1.1750182261597453,1.1227249403619974,1.3121292376537044,1.3239883034194821,0.8801113150052831,1.2327906780312752
160,1.5431866973050752,1.576563816908112,1.4803300064878535,1.5266741459869382,1.618118209182173,1.2074289305728296,1.4905758815393395,1.3349611459229755,1.2319662213827902,1.3332593265489312,1.0231262904005136,0.9754272403423137,1.0605257322673474,1.1444934825283277,1.2557247387379926,0.9915513563035216,1.4747038543622057,1.0148155577892612,1.0936513919635207,1.065318688242894
161,1.5004165813572095,1.6982096156153172,1.5086237483083242,1.6052967059894696,1.414360032092914,1.3508300318065274,1.5268603414339026,1.4270978855612335,1.1416430691839445,0.8625007604079908,0.9056243678714476,0.9888190831938758,1.0797428627355985,0.9561432953708673,1.2396325170103228,1.1597897845059855,1.1443991633751298,1.1067376292171387,1.1422354822826704,1.1444899697849829
162,1.4504864544666023,1.5494480630087841,1.6606864108286454,1.6298498766104494,1.4832635209172662,1.5019483084279637,1.5346031569156118,1.3817473919057266,0.9394491663142801,0.8572877066529246,1.1620169333482142,1.2049475983345665,0.8510908241856439,0.8577758891398459,1.0245021154103238,1.0023068660186818,0.9717379560605495,1.0471678264463933,1.0572805377534955,1.1284490464392638
163,1.415920268599361,1.4338708554144486,1.5707385612462796,1.6769142595744522,1.4544260373320341,1.3154427766467358,1.4688359200030754,1.330869941709078,1.0748802392858823,0.9142886449511256,1.0341933700275594,0.9034507901336076,1.0074118670504615,1.0463011093186956,1.4404825051971402,1.4739456631093772,0.9714277476802533,1.179512222724786,1.0251257090428931,1.1870932866690989
164,1.480096740303198,1.546801195689808,1.5581990384802935,1.5465997044928605,1.559655311272618,1.3154596369524454,1.430381920793007,1.3487526034172497,1.021183650967392,1.1914125189418996,1.2297716452155723,1.2174200253608536,1.1798032685055533,1.172558193519828,1.1833019842779435,1.1240157638919428,1.3374021801699185,0.9359092651709586,1.097943546174884,1.259476343080899
165,1.5723087571846575,1.6188443319957784,1.5206129170626608,1.6402042227143407,1.4233496799114105,1.434091600912217,1.5419043439439541,1.2711329912838512,1.1443784083120057,1.1733559741050688,1.3670623082754993,1.4763539641841312,1.089481098760454,0.7896093993275756,1.173702071385909,1.0114127827811068,1.0506011792180383,1.1784130019986452,1.2826816104679588,1.1850232777524068
166,1.5584492515951158,1.5580182716294588,1.4778416260042975,1.6785668661029445,1.4842788520888264,1.3111750059221943,1.4445307194088957,1.2663323566688685,1.0448462510636212,1.0895949142259727,1.2332366630597689,1.2406547825428955,1.053653302485882,1.1063409327298022,1.2794102842200272,1.310827699142469,1.3445089264093528,1.2927084318794448,0.8879345126688436,1.507157405425947
167,1.492853961435841,1.6761099875641872,1.5399177833395556,1.6481801107171357,1.4438477504072211,1.4547443053868936,1.432573418328811,1.2703830516384431,1.025860803909427,1.0212782389149466,1.0112885509931258,0.9358977952501937,0.980818221196648,1.1329521502782827,1.0927899648768191,1.0520524884569746,1.276913334777006,1.2202306476167735,1.0486342940436182,1.3360814987659415
168,1.462760128169764,1.4972786922958476,1.507879261297597,1.445094354332664,1.5268274491191927,1.3107569524607412,1.5372150543193237,1.49013294479605,1.144554717246434,1.2044308738559641,1.0830720426509355,0.8871681932397131,1.1701719105607558,1.1936278855524003,0.9131738404334744,1.0301320743937856,1.1315396849875012,1.136223142405414,1.0453525030076403,0.9733369851728589
169,1.5248633183103775,1.4590945811346785,1.436508207541521,1.5179978732988104,1.6371629949005837,1.2552030192611507,1.3766166948188043,1.2826470952530324,0.9435002002953423,1.1850173243734299,1.1128297088685704,1.1754090163523963,1.0550353904281433,1.3941004924204499,1.1665023239268786,1.0335533455729269,1.062710127386137,1.0793011618134087,1.0268478633948002,1.1907199800764587
170,1.4200348727681529,1.5224781767359705,1.4958569233327332,1.712482293408162,1.582957979531518,1.3721123282412162,1.400248933012839,1.3617469215720763,0.8207006472562213,1.0613641156900593,0.7568224012429531,1.09560806083043,1.0068143462886896,1.3360276792753083,1.2504840686956644,1.1791311481051767,1.0080855269092936,1.1806418512436783,1.1071325534196481,1.0244738441085475
171,1.4258818747123312,1.5793733096495308,1.487815287155398,1.6583807780730049,1.4974771763838808,1.2666103182227126,1.4255208833686408,1.2551362626199245,1.3119481733751783,0.9768461288228447,1.1687837261530387,1.1092892465213282,1.04032403283831,0.874909154787668,1.3264737397402495,1.140233561175595,1.2769557192200227,1.2357722781103637,0.9803362610575117,1.046778991729369
172,1.546096225700934,1.5572122839431641,1.5706279756372952,1.4950747693690927,1.4858566648379183,1.382998092449178,1.4586997000736883,1.3438241892053637,1.1058092881230552,1.1273186815752967,1.1016525166189963,1.0641204694895157,1.0651857424071416,1.2160348466121644,1.1158411945933016,1.1176939905067622,1.1068698990428305,0.8984025156853822,1.1094185546285864,1.123702056317423
173,1.54757186688593,1.4732153609466023,1.549225024400196,1.569049656438376,1.44898307771184,1.5008432794542503,1.5206555887058344,1.4198344551682456,1.140268653179062,0.9782632142816424,1.0749842816802544,1.1102705812463718,1.0025722260661616,0.782893678806487,1.081802030953108,1.0730576244251069,1.259398756766133,1.215815316534294,1.0329892073808882,0.9640752534608898
174,1.501281559007249,1.582961815791627,1.501749068253405,1.4464063463384156,1.5581551730208192,1.3172333988082505,1.468579044504371,1.4268295023803361,0.9892528441030707,1.1116665797187726,1.119382426871424,1.0807666249401897,1.0570958719190298,1.313947664236241,0.9986968036372584,0.9713135567917266,1.1674376225742282,1.0884113354494966,1.2730558134358312,0.9343611279121462
175,1.4705013282401094,1.6354172105991485,1.5176590060236257,1.7531124534499791,1.3919854322467713,1.3037940327146194,1.5411535860423538,1.3047921086074472,1.024803293238288,1.0442957800168315,1.0457599644548015,1.0684591848176825,1.0591981086633422,0.8823931467867071,1.2050308562495051,1.3457632823416388,1.2772177099734374,1.2605607425288428,1.0592791746264667,1.1304052013569614
176,1.5686344345346295,1.6345888792625765,1.4982126772118038,1.596058779803356,1.4986321048290194,1.276722460767509,1.61277150469365,1.473864043573954,1.149679833655117,1.2531421686959265,1.056144628811669,0.9887801903999595,1.1271720395702498,1.1724397275113096,1.2517785342371721,1.3238206403544481,1.4137380517045466,1.1999365462029838,1.1523164112259667,0.8838132018375208
177,1.5371587638781496,1.6058600634536901,1.587251401671904,1.4036247357930454,1.4738830040361925,1.4589484043024847,1.5523729725921969,1.3463536952586406,1.1009529869814227,1.2124978670583013,0.9294865702240811,0.9137343764389912,1.2651597087253292,1.2049970055998414,0.9283538396047444,1.1540927778678847,1.3622750144853106,1.0718668489977818,1.004393458719201,1.156104424595412
178,1.5091892688035706,1.4712170302017245,1.4993336651368994,1.610407527449085,1.4725864828607262,1.2679363603111973,1.5393366420009928,1.425430139918646,1.1415231070424539,1.0764143615281776,1.1458278111005822,1.4313361215727327,1.2272755459826459,1.2167246225711608,0.8923395732945498,1.0776444714730289,0.9887180180169844,1.2901229703983748,1.127718488006309,1.0445575581224438
179,1.4874229254965887,1.5706833974564829,1.4583519594013419,1.4010617823754759,1.6035184633534587,1.4550941552328527,1.5003521817589054,1.4079735680284189,1.1697273105890449,1.0480641016858656,0.9408149069023373,1.3822319895351394,1.0749424258851856,1.401851054734085,1.1721440572259063,1.2536230508678503,1.1547795752299093,1.216500249203934,1.1900897081671502,1.1228281491959256
180,1.528631875209884,1.4784127293807967,1.5563189042742052,1.4379304238883068,1.6574180521916317,1.347431340694284,1.4180545704375143,1.3992395320000495,1.014585228976451,1.0696009258606358,1.0226609795223431,1.1834037545236504,1.2352795198833575,1.3729643991163678,1.0316713692566317,1.1097015904324303,1.1867090036191785,1.0503689703142272,1.049721430340152,1.1742619741733176
181,1.5326286240593308,1.528752221772635,1.6807099700759112,1.489317790351781,1.5726140859890467,1.3320806968692118,1.431653455672018,1.4065297669238037,0.9940688918089834,1.2491714949966775,1.2869646551485143,0.8802055822619204,1.0088784265050192,1.1405332061949238,0.9536816352030429,0.8938720142090614,1.016004070545903,1.0084904418695202,1.4175230095675335,0.773993031949037
182,1.5031915217392526,1.5445071390122536,1.50857441379913,1.5672053944619209,1.6368601800077747,1.3013594636012924,1.426853781246738,1.3188009436250399,0.9197545120393797,0.9819129873950259,1.1106953917477107,1.1836676613503703,1.1972461934038416,1.1410532897679224,0.9661387994699179,1.1938938729450361,0.957207092999887,1.0510563728958908,0.9998544758602217,1.156458406365653
183,1.5489974320267579,1.6468669325389749,1.4650604015170645,1.8093186714304161,1.3688938521485285,1.2533577649895444,1.500536924613932,1.174655506919913,1.043738919396836,1.1489625097533356,1.0604884092610216,1.1959914390341526,1.2315115313035763,1.0347163923438563,1.2839630976760295,1.2534982814710702,1.2541648465137605,1.3263702095995298,1.0985578887834528,1.2159046891086076
184,1.5497890794600444,1.684370470772841,1.4771828504136453,1.5866344941207908,1.4533604036845733,1.3866788881166885,1.4397476348777742,1.386184087014567,0.8847711484697461,1.15956346307824,1.2604585233859877,1.312713184708315,1.169590364048141,0.9710252477048219,1.1051796661178874,1.1308383226308552,1.2647928147109722,1.0189673887557713,1.0067838671665221,1.252910411757777
185,1.56928874006156,1.5243390347467645,1.4980906016843172,1.438178900596176,1.427681394481352,1.3451588717125877,1.5211593441315379,1.3889239311455015,1.3717223723695866,1.298111002858816,1.0513611616098697,0.9520707121314925,1.0912729979784277,1.3064012227116695,1.0586094880763959,0.967070046281125,1.193305093459975,1.0477730454216816,1.2044697111453944,1.0574888786415306
186,1.518277996912873,1.5367492249686705,1.5244701293640457,1.4375596985470975,1.4126230379014177,1.3906075592959992,1.3883358408406046,1.4000393817962897,1.078148727516956,1.2259684648767613,1.1251916998918206,1.3290074930910345,1.3223974207414317,1.161533770451812,1.1554374944030814,1.0688935922383411,1.1987159526446847,1.1215687160357921,1.275467859873445,1.1545285216062946
187,1.4536935727424016,1.428265345335608,1.695150904394951,1.5864395898759291,1.5454038064911548,1.3823496945926204,1.4464422435197646,1.3233585361969171,1.220905279336986,1.0092606612317825,1.2801347549523807,1.1276432972306474,1.0192512429117557,1.0083913751078994,1.362471740029924,1.0419504729965632,1.125878456469472,1.1109662952248587,1.1647365616738365,0.7023425752197042
188,1.5457213164363715,1.4682317128280142,1.6317304306331304,1.6125965802600724,1.4829815664780277,1.2447342615113315,1.4606070974474796,1.316182138278224,1.1093388186628252,1.10536515980818,1.3517925152548533,1.2040275361014747,0.9704379419025321,1.3091587877912865,0.9982611438601983,1.0394460849971348,0.9514543495404167,1.2912266557474652,0.9840335595913448,1.115423834249569
189,1.3790577670241717,1.4713448953556596,1.6275788313485493,1.6789909988451945,1.6013650587604376,1.4158937255064439,1.3037437445526492,1.34813800473106,1.057604752249411,0.9777279995281019,0.9342961248723728,1.2158853581405273,1.1367108423664132,1.3473956540360785,1.3433535925826914,1.1101668419931543,0.857795966420264,1.1435334303278997,1.2428170477574354,0.8509374087827737
190,1.5065956243130105,1.6646042921818403,1.512906360389717,1.560968985684483,1.5056998054748836,1.3374998595788112,1.4326094500566302,1.3297476169733207,1.0157779168643475,1.2764270369942294,1.1348568907081487,0.9388878982821312,1.1111493440517186,1.2068948186309099,0.9298236638780837,1.1541271923203253,1.105086631292207,1.119884128177953,1.1687104064730491,0.9213917036285842
191,1.3575849349011668,1.504738357660345,1.5691495074373558,1.6758761853898567,1.5485821548111445,1.373092606983339,1.3150682722349591,1.340205494401904,0.9589916309523396,0.8915092305026651,0.8100973936078781,0.9368252908417277,0.8783965066001231,1.2862270200839077,1.3514671209597688,1.251384702503424,0.9817277328356049,1.3157018864171148,1.0002439843005355,1.4612068595588936
192,1.488527089932353,1.5363340233485931,1.526717241130762,1.4080380047700647,1.5279635105487928,1.5266959390732906,1.470132521641298,1.425037141980689,1.14591581292277,1.0603007950462544,1.205207169066075,1.0980440603975457,1.2467260383809406,1.1580758449817823,1.0830148155998311,1.1240944941980304,0.9262661184323194,1.091346575126728,1.2266024306582661,0.9577576825376602
193,1.5881723695326924,1.6168807899642772,1.3900515961819653,1.6678031885407436,1.3774261347477452,1.2823603641732582,1.5500745769545932,1.3445150912151895,1.0842872492526416,1.1831922879137426,0.9766449690778306,1.2421268620355699,1.1846114955023617,1.080343905285948,1.0758396169262623,1.1976836433028182,1.2206557372788898,1.2104740515409467,1.1022345950745802,0.9222228027635144
194,1.4461608864166466,1.5994102159785974,1.559155249035444,1.6194423208519038,1.515491743295709,1.1989120854458715,1.4768892637315345,1.2826715443889203,0.9911279235174175,1.1254201085183475,1.1424637992166267,1.2556365807008707,1.3517432427596854,1.0893430609553079,1.0647090789002196,1.2769687646163526,1.2878724100260759,1.3074459502420654,1.114982198378921,1.2103729736662345
195,1.4311583923772917,1.4462776779278683,1.539546621269555,1.595043136169969,1.5803007147545594,1.3308511396162208,1.4497546899182518,1.3249679093140263,1.0520552041376614,1.1966196656860393,0.9222361468442279,1.3602146077024881,0.9693373039395475,0.986295188843184,1.0565031387224897,1.2167511555470645,1.0117293371962812,1.2142410761611189,1.0725726652621639,1.1005586462643
196,1.5997873411827848,1.5840458347464363,1.475006997864232,1.6142627156492197,1.4992413056687883,1.3829200692767636,1.522522773864532,1.3483202227522126,1.0830124472782263,0.9132356769475584,1.010042823383363,1.1322293855885954,1.056103281308064,0.8906512131245158,1.0080934257308871,1.0467544911941464,1.2942922373757115,1.1653041108715247,0.7784702395923546,1.438586529278467
197,1.6589085769878682,1.5112644921449174,1.6079004193428859,1.653767838734369,1.520949965857956,1.3777792146183183,1.5360632413204465,1.281626404486764,1.1920628584698278,1.21804276885865,1.241272555128321,1.3225512667896846,1.0690873029714634,1.0284081548096058,1.1475742392598418,0.9233538301280553,1.1887924083855268,0.9625777675087763,1.0197503363061213,1.110803208421766
198,1.6146255031158858,1.4832749648072656,1.516877122794189,1.5275611932406916,1.4347923589806646,1.3955079247546112,1.4892496742578591,1.3746217263546,0.8985073465190943,0.9752427402159093,1.054362933846224,1.17673613127922,1.0629806441221574,1.3062635028037999,1.0365400048866673,0.8088945533794475,1.1444799935654464,1.0351921693186574,1.1615594950308215,1.1004024934577483
199,1.3657786467265234,1.525144754205826,1.4341762836994147,1.5215854301543654,1.5535414710349895,1.4872605501197251,1.536595073340862,1.4017313525505575,1.258246111255377,1.1424880547842382,1.0669503582625766,1.0558956291395853,0.8916560187070638,1.1373151632819642,1.0555731382407019,0.9609175858522303,1.1671293670004523,1.1015125430216661,0.9763072277213213,1.1019191539474853
200,1.5405694153996499,1.5518836943510794,1.5072186070154001,1.4432121643914824,1.563918012388687,1.295653880177894,1.467796556088011,1.3232889126396308,1.046831734379577,1.178724160180415,1.2494794020926006,1.1970075303446275,1.0969008212489422,1.017122480287521,1.1600558575769933,1.1122358076156924,1.2293799248255708,1.0357125451140132,1.196553827509384,1.0909935234644659
