TRAJ,C1-C2,C2-C3,C3-C4,C4-C5,C5-C6,C6-C7,C7-C8,C8-C1,C6-H9,C7-H10,C8-H11,C1-H12,C5-H13,C5-H14,C4-H15,C4-H16,C3-H17,C3-H20,C2-H18,C2-H19,C8-C1-C2,C1-C2-C3,C2-C3-C4,C3-C4-C5,C4-C5-C6,C5-C6-C7,C6-C7-C8,C7-C8-C1,dih H9-C6-C7-H10,dih H11-C8-C1-H12
15,1.569472014803077,1.5749186750205781,1.5148403437580025,1.524237847132918,1.4904754868871433,1.3076607942625416,1.4913908740321657,1.4278438280822487,1.1479405336373818,0.9772594988620921,1.4095475781809197,1.123692228484683,1.2380348317999477,1.0742230933599115,1.0794546505786466,0.8447736172276891,1.1960842490582468,1.3291421766026856,1.032860386920436,1.0579824144080854,129.3065334632884,109.5098458418242,116.49776807582954,111.93951140349486,117.95526490858721,122.56462499595047,130.4609016475681,119.67707620128533,2.845636602887529,11.02215514493419
16,1.4394273145622083,1.4731578864935264,1.5009239384689264,1.617638797153534,1.5967921417336093,1.2978767129542002,1.4552249691065091,1.324352194899711,1.0656192843801187,0.9805530985771593,0.7739655258805508,0.874073167385035,1.0443511343461573,1.098031988156355,1.4861695799606176,1.4836239830961309,1.2332705479097477,1.161011795466544,1.023288795176291,1.1177765367370895,129.37431960304846,121.60439116951004,113.65007969673998,109.75650483188444,111.84789044739982,126.78936494138475,127.45509759573604,122.54437105762332,1.2656947999618045,7.1966448632626365
17,1.4613136360969088,1.4783438271004534,1.6235299793457463,1.504971577347227,1.5016808559275232,1.4352068584866047,1.4610444803573752,1.3836892613211251,1.2391064472015023,1.0646724794760885,1.1379621705449663,0.9647940386729866,1.1027170262987094,1.323145918992605,1.0412178263112084,1.2179138646814587,0.9416669804528325,1.2186623295858972,1.0320964077415509,1.0722631900464277,136.7179148561585,116.81044739404064,112.95155405467696,116.83389328637895,115.75913267924085,125.64339372442147,126.25646421741604,115.56502016898163,22.849233107867413,18.10884762901685
18,1.603932085782881,1.6504062642571546,1.4566092913068913,1.629084155551368,1.4488668318354272,1.2573307529814193,1.6350302114605308,1.2831854566183134,1.1001568178456147,0.9621807948983802,1.0002527872315439,1.1504195721115666,1.1275413429477332,0.7812071934043904,0.6619882545731005,0.9633890945706812,1.2400092772805729,1.0964315640583007,1.1887785678978577,1.0099689417935875,127.47141945596543,112.13750136519181,117.81463357678862,112.10704916667265,114.74795940171877,124.52229789321437,126.1874156247091,121.36142656543379,10.994540780424597,11.586721475998033
19,1.4022277710306994,1.5158327555896658,1.4753647337760707,1.6845183101272019,1.4672024373254482,1.4029060701659064,1.379102214128805,1.348090552627272,1.0819898825170684,1.2485331119534215,1.0500981297451084,0.9581690405020525,1.2714115464809845,1.0301433810066156,1.3227918306248185,1.2718428894324163,0.9331540616160954,1.0732631756927842,1.1131043420875861,1.0688792397382074,126.75709781785389,116.42679222430525,109.57108982012237,107.08730410334509,115.17122919424331,123.88098032048549,124.45369347561585,125.05714149107517,12.069353057348755,9.240759166679089
20,1.4082593606295484,1.5361349788278942,1.5639411449336116,1.511940771296403,1.6165373151300955,1.2888443967665815,1.4413287291384305,1.3521183816665145,1.179945673449305,0.9735786976562575,0.9782549489817075,1.111577663310578,1.147352095284981,1.1467855373065317,1.2525144194399982,1.0600401752534372,1.1835410561166657,1.256738543025825,1.1826760777784853,0.7224400435002064,130.40638200309732,117.18539962988248,114.00922934002797,108.01274588291622,112.47337166245156,123.30514126688593,129.491889752244,125.87746080533722,8.269570203648481,10.874526550382342
21,1.4979917449701126,1.5399070262436925,1.5592894155886472,1.5973829653809988,1.5818081153810333,1.4337218972992936,1.4719422881987043,1.2509768801810444,1.1011244995111535,1.0048087879421357,1.0856302150597286,1.0490925593667886,1.0424755108087,1.275748727276044,1.1814931384288538,1.20722566496973,0.7577695556775144,1.174589468935025,1.1559698555537814,1.197337166538708,131.1369140324264,116.9676593385393,112.45636991871352,113.71162925759509,115.04357935752493,120.20313526480871,127.54085596958934,125.90295003118091,14.51175837820472,10.016841604643147
22,1.553796258957919,1.579860186982561,1.6154382514125432,1.3921009866654144,1.6110590325069398,1.410756061387466,1.3577102661509421,1.391212674199314,1.0815476711617444,1.1135454583175681,0.9785133823126332,1.0541856532197806,1.0326077275983756,1.3393889628759625,0.7700752804536134,0.8189797954936134,1.0088284355418098,1.016190577430225,1.2398667100074503,0.9901615091173268,128.6247235761569,110.8820290369264,117.23655655000961,115.33516061379021,118.92670429146565,125.6095829860712,127.88257028836432,126.39929974171456,17.28644467819732,5.917378222831682
23,1.4677620040915853,1.6370260099829221,1.437418777155595,1.5266362178466633,1.4986635953127798,1.2846047149076982,1.5063656926567217,1.4029129431638339,1.1202686933694732,0.9857093334953281,0.8841455608917713,1.1999751483351744,1.07715083015389,1.2025238782692291,0.9429812119694757,1.139136483155212,1.4064021605610189,1.07789315678415,1.42485914720946,0.9347193481162682,124.27024757416716,114.96441168208986,113.83978251197446,116.14146648812411,111.47353741172535,126.08820490337054,125.65863540834596,124.80065454876328,7.558769350069695,5.258474930342846
24,1.5370590767713035,1.4440352165669466,1.5413128242673715,1.6519272268587426,1.4938864231592117,1.2648470616653174,1.4420503533482059,1.2623991475548728,1.0346894963512767,1.1563450125235124,1.0966478719809356,1.0041009768095062,1.2330895736101808,1.324452482196907,1.1284668872015922,1.2994814396212002,0.9621722970547667,1.2011451995817768,1.0730680797321164,0.9115648818051308,121.99056563475862,115.52469607827774,114.88595112408997,104.77081814588395,116.26846807112506,132.07741000458597,120.04106623110494,130.62644252972152,6.808810425772162,4.146002682625425
25,1.6561934035988197,1.543328789017862,1.5622334436520928,1.5889114402924507,1.3976836972992295,1.3219936621280677,1.5539839517487446,1.338385192271729,1.2014292832780484,1.1551457573172546,1.051979425048278,1.2227669210805177,1.2383434548566377,0.9465475503379536,1.1005725542387141,0.9501238889714595,1.0007663660664057,1.1922310197780117,1.1218805414075659,1.0240760575653793,119.40023115276124,114.06352173370831,118.97285639634681,113.35089471235942,117.83801416631678,120.2058320575796,126.61707397535497,130.7046680816729,2.114771023664722,6.502381414016042
26,1.431283744570931,1.6333927929782843,1.491901100473192,1.5340775868044132,1.4435396026291973,1.4063046680888667,1.539308107884912,1.3622647100315333,1.1234026678895956,1.0307001657381407,1.3962494366511664,1.1194650903225511,1.2262109583758292,1.2385175441891767,1.2548649298472134,1.2715600962761855,1.1014410291441032,0.927330839815579,1.0207682903405324,1.1400431359780512,130.3216330874099,113.38022985744769,110.32775014071379,116.39102594504197,118.18324654352992,130.18631920784355,117.3778551455332,122.56777140021869,10.024923142962676,11.225685372731267
27,1.447401828516802,1.6715033072918928,1.493407781896458,1.4782766471926934,1.616292866966424,1.3895547886546828,1.4289097426874675,1.3216186409764514,0.9595856413108972,1.246897483628613,0.9558455636075553,0.9772876070272698,1.277759075570677,1.225119071348371,1.0898862496555064,1.0149502014631013,1.3588609715731026,1.180949963268673,1.0022442251535417,1.0819013982516155,126.3659178524955,119.04925279094228,115.95186102999317,119.99610009556383,116.93272424372164,126.36478621597554,125.75227982516162,129.2397194302021,12.982105663637672,7.674190283580755
28,1.5484693334767548,1.5110048750597995,1.6164400827501944,1.4251763675395084,1.7895591564279518,1.277802562722532,1.4425721919810714,1.2473708297016908,1.068198917871609,1.0434185031911207,1.03906238166521,1.009240465207475,1.2362208640353964,1.3609704302248231,1.2684078764302331,1.4130788862758854,0.938259625811051,1.115485884638372,0.9907474127991601,0.8688204855540604,130.7995838631894,107.01271960405437,112.95882504282342,106.36108690542008,111.34902904054863,127.88779066861471,120.75153669222837,128.7404146948723,5.036997863976007,4.285484623899357
29,1.5186748103712522,1.5392740928234676,1.5678253508235047,1.5876386645541274,1.4015881057475554,1.295113656438146,1.5378471149099204,1.4190114818463455,1.2089202214680415,1.1915015091821555,1.3088470964180863,1.2052872965494807,0.9750925154629908,1.0757700410580837,1.3606958467883121,1.1567472773920193,1.0136146897954108,1.0481699136278373,1.097148400644294,1.070188799971223,131.35998578017768,111.51522993931573,118.43629865183125,115.1585488996269,119.48248518343794,127.84726152989613,126.58003883089133,117.42519366905078,6.9196598863277865,6.890388740733101
30,1.4479511567026515,1.5602911565828264,1.570769682092003,1.7085807936740525,1.484312150283117,1.1854655943313877,1.4351918913853392,1.1988697553526997,0.9119566006279357,1.1661194968465554,1.1762464111943773,0.9284237379888851,0.9271465656302921,1.060408172472105,1.2862084925704704,1.2348176693401738,1.1727050349529127,1.2921549814433437,1.0558991402488191,1.2170009773507016,118.44769727770452,127.63291435541973,113.66513884528493,112.15491644887507,113.35258389898095,139.42419241438844,117.00140321944342,140.10106311699334,0.7826116535085191,12.300196817656248
31,1.3923033185794311,1.6013170412979134,1.478736170807712,1.6414505284911116,1.5008068007236706,1.3388812471572573,1.5106658659960983,1.3466697850678573,1.209715464133943,1.0221185251186162,0.9452825179174612,0.9543008540118528,1.10379635013579,0.9698360268201609,1.209972057075277,1.3429453705335506,1.1998808377999826,1.1895002909994832,1.0689499301250607,1.1160758535198647,127.68433050459718,124.69346809572488,114.33101392848904,120.08349583799735,113.3255045825001,125.59673526077617,125.36758018437258,123.44998649060476,0.9243068951265274,9.765949598052549
